Line 2 x;Line 2 y
4,356709022544E0;7,713930533681E-1
4,390750440594E0;7,713930533681E-1
4,455538945915E0;7,713930533681E-1
4,490129419095E0;7,713930533681E-1
4,533687792730E0;7,713930533681E-1
4,690973785591E0;7,547343342098E-1
4,727485951726E0;7,547343342098E-1
4,779227742500E0;7,547343342098E-1
4,837502457417E0;7,546122923112E-1
4,889198251848E0;7,539662004138E-1
4,899479694886E0;7,537657679906E-1
4,932033937533E0;7,528531548290E-1
4,937487124357E0;7,527938040141E-1
4,973651491583E0;7,514374391720E-1
4,975371261728E0;7,512051548475E-1
4,991299824233E0;7,499915233012E-1
5,350727580528E0;7,366446737904E-1
5,371215933189E0;7,357969818575E-1
5,378184496528E0;7,355030273026E-1
5,405622001489E0;7,340917175288E-1
5,426491193860E0;7,328187173746E-1
5,443631082815E0;7,317030880377E-1
5,462843830607E0;7,305320679017E-1
5,472796262270E0;7,299822539937E-1
5,485400220239E0;7,292994503736E-1
5,510431911666E0;7,283191973625E-1
5,521544732034E0;7,288385688514E-1
5,750213791269E0;7,119505461533E-1
5,780618122846E0;7,115254124579E-1
5,813632088955E0;7,110937354696E-1
5,849262208191E0;7,106246890765E-1
5,879891193860E0;7,101379557352E-1
5,913847848591E0;7,093578068100E-1
5,941372783222E0;7,087538896580E-1
5,942741581500E0;7,082173409141E-1
5,963787354017E0;7,072220568206E-1
5,973676379927E0;7,059586113598E-1
6,127411816283E0;6,861357695275E-1
6,127411816283E0;6,874231420550E-1
6,127411816283E0;6,885251803993E-1
6,128479423480E0;6,847890710770E-1
6,129547030677E0;6,839846115621E-1
6,136664411989E0;6,818583704843E-1
6,149691443973E0;6,797167046666E-1
6,161433303354E0;6,783193769341E-1
6,177762667394E0;6,766773759976E-1
6,434882688994E0;6,595043142955E-1
6,434882688994E0;6,608150842406E-1
6,435238558060E0;6,582792824163E-1
6,436590860509E0;6,570743729217E-1
6,439473399941E0;6,556167349953E-1
6,445034662885E0;6,540406609537E-1
6,462513225963E0;6,513751292590E-1
6,472072960445E0;6,523490777467E-1
6,472805275156E0;6,503099002100E-1
6,493020195861E0;6,515034952677E-1
6,515505573438E0;6,506679434853E-1
6,547662044258E0;6,498284530100E-1
6,744736213531E0;6,328666155753E-1
6,785725330720E0;6,317024291632E-1
6,803135393743E0;6,304771182334E-1
6,824851700370E0;6,288921594003E-1
6,843539766685E0;6,272710185277E-1
6,853047443365E0;6,259313722166E-1
6,856454080875E0;6,247157089353E-1
6,857655138972E0;6,244276565393E-1
6,857655138972E0;6,232977519615E-1
6,972956716239E0;5,900265878647E-1
6,972956716239E0;5,917077150179E-1
6,972956716239E0;5,930349206651E-1
6,972956716239E0;5,947923240049E-1
6,972956716239E0;5,981850887858E-1
6,972956716239E0;6,003208220113E-1
6,972956716239E0;6,016022619465E-1
6,972956716239E0;6,028837018818E-1
6,972956716239E0;6,041651418170E-1
6,972956716239E0;6,053184377588E-1
6,972956716239E0;6,067707363521E-1
7,126692152594E0;5,242871936623E-1
7,126692152594E0;5,258081408235E-1
7,126692152594E0;5,285601856369E-1
7,126692152594E0;5,299484122334E-1
7,126692152594E0;5,314078299374E-1
7,126692152594E0;5,326892698727E-1
7,126692152594E0;5,340561391370E-1
7,126692152594E0;5,362072971023E-1
7,126692152594E0;5,374946696299E-1
7,126692152594E0;5,385967079742E-1
7,126692152594E0;5,601675118495E-1
7,126692152594E0;5,616884590107E-1
7,126692152594E0;5,644405038241E-1
7,126692152594E0;5,657219437593E-1
7,126692152594E0;5,671101703558E-1
7,126692152594E0;5,685695880599E-1
7,126692152594E0;5,698510279951E-1
7,126692152594E0;5,712178972594E-1
7,126692152594E0;5,724228067541E-1
7,126692152594E0;5,736478386332E-1
7,126692152594E0;5,749586085784E-1
7,126692152594E0;5,269850823831E-1
7,126692152594E0;5,349673853131E-1
7,126692152594E0;5,628654005703E-1
7,261210659405E0;4,929681914351E-1
7,261210659405E0;4,954715758800E-1
7,261210659405E0;4,969269255208E-1
7,261210659405E0;4,986843288606E-1
7,261210659405E0;5,001396785013E-1
7,261210659405E0;5,015584155725E-1
7,261210659405E0;5,029313869317E-1
7,261210659405E0;5,042128268670E-1
7,261210659405E0;5,054942668022E-1
7,261210659405E0;5,069935515265E-1
7,414946095761E0;4,622136329889E-1
7,414946095761E0;4,644881888740E-1
7,414946095761E0;4,657696288092E-1
7,414946095761E0;4,670510687445E-1
7,414946095761E0;4,683325086798E-1
7,414946095761E0;4,697054800390E-1
7,414946095761E0;4,711242171101E-1
7,414946095761E0;4,725795667509E-1
7,414946095761E0;4,743369700907E-1
7,414946095761E0;4,757923197314E-1
7,414946095761E0;4,774472078764E-1
7,533996281563E0;4,469906132728E-1
7,564563618643E0;4,432195912501E-1
7,568681532117E0;4,327405144780E-1
7,568681532117E0;4,350150703631E-1
7,568681532117E0;4,362965102983E-1
7,568681532117E0;4,375779502336E-1
7,568681532117E0;4,418529762398E-1
7,703200038928E0;4,025503998128E-1
7,703200038928E0;4,040713469741E-1
7,703200038928E0;4,068233917874E-1
7,703200038928E0;4,082116183839E-1
7,703200038928E0;4,096710360880E-1
7,703200038928E0;4,109524760232E-1
7,703200038928E0;4,123193452875E-1
7,703200038928E0;4,135242547822E-1
7,703200038928E0;4,147492866613E-1
7,703200038928E0;4,160600566065E-1
7,729338817331E0;3,802668921116E-1
7,733398315485E0;3,819829343633E-1
7,741474716824E0;3,808112999105E-1
7,752720588138E0;3,789968610077E-1
7,781630452475E0;3,775558669364E-1
7,794546446467E0;3,766976718259E-1
7,826519868848E0;3,747767120729E-1
7,839809062383E0;3,737039825502E-1
7,843431470764E0;3,734356855006E-1
7,850446641931E0;3,722902497399E-1
7,855105291517E0;3,710651154988E-1
7,856935475283E0;3,350200407485E-1
7,856935475283E0;3,364723393418E-1
7,856935475283E0;3,376256352835E-1
7,856935475283E0;3,389070752188E-1
7,856935475283E0;3,401885151540E-1
7,856935475283E0;3,414699550893E-1
7,856935475283E0;3,447650863514E-1
7,856935475283E0;3,465957148303E-1
7,856935475283E0;3,484263433093E-1
7,856935475283E0;3,506963226231E-1
