Line 27 x;Line 27 y
2,888146229648E0;7,892818651182E-1
2,914008827954E0;7,878571166617E-1
2,944570677655E0;7,850411807682E-1
2,960050783975E0;7,834393285079E-1
2,996327451100E0;7,810090671767E-1
3,013092205288E0;7,798340708478E-1
3,029363282044E0;7,782762843777E-1
3,035309787555E0;7,720435287817E-1
3,035309787555E0;7,756324181456E-1
3,038736160673E0;7,703016643736E-1
3,054902240878E0;7,681887978935E-1
3,118325913405E0;7,655471677521E-1
3,132740610730E0;7,644478609731E-1
3,145585858235E0;7,632172275126E-1
3,151610680846E0;7,615677830244E-1
3,153372815592E0;7,583234809830E-1
3,174312850167E0;7,559585586553E-1
3,221391216820E0;7,547101743068E-1
3,254989252660E0;7,543732994138E-1
3,288587288500E0;7,543751511574E-1
3,328615717646E0;7,543138460655E-1
3,353668747255E0;7,536561264436E-1
3,381556400720E0;7,522782231796E-1
3,405553877139E0;7,502813445819E-1
3,410057110381E0;7,459136800079E-1
3,410057110381E0;7,486570129240E-1
3,415147721872E0;7,422593909921E-1
3,432759279703E0;7,407301041901E-1
3,479837646356E0;7,394817198416E-1
3,521189075082E0;7,391452722741E-1
3,570047757237E0;7,387673253216E-1
3,592231864681E0;7,377509675296E-1
3,605913116149E0;7,365738766714E-1
3,616297361151E0;7,351676534309E-1
3,628041273842E0;7,332700176991E-1
3,642947063728E0;7,321502177811E-1
3,686594789985E0;7,310249492720E-1
3,720192825824E0;7,306880743790E-1
3,746037468778E0;7,306894987971E-1
3,771882111731E0;7,306909232153E-1
3,797726754685E0;7,306923476334E-1
3,823571397639E0;7,306937720516E-1
3,849416040592E0;7,306951964697E-1
3,875260683546E0;7,306966208879E-1
3,908858719385E0;7,306984726315E-1
3,948887148531E0;7,306371675395E-1
3,973940178141E0;7,299794479176E-1
4,001827831606E0;7,286015446537E-1
4,025825308025E0;7,266046660560E-1
4,030328541267E0;7,222370014820E-1
4,030328541267E0;7,249803343981E-1
4,033288927642E0;7,188170520573E-1
4,052606528824E0;7,171254789824E-1
4,101914099924E0;7,155963489832E-1
4,125411893729E0;7,147055568458E-1
4,148531421269E0;7,132172211590E-1
4,158833849286E0;7,115353825257E-1
4,159551756035E0;6,963315358733E-1
4,159551756035E0;6,985332590111E-1
4,159551756035E0;7,002268921941E-1
4,159551756035E0;7,019205253771E-1
4,159551756035E0;7,036141585601E-1
4,159551756035E0;7,053077917430E-1
4,159551756035E0;7,070014249260E-1
4,159551756035E0;7,092031480639E-1
4,159910709409E0;6,940228043109E-1
4,173209931929E0;6,921305493705E-1
4,192296135486E0;6,907895146157E-1
4,211025669918E0;6,896198229495E-1
4,236672344647E0;6,875860610432E-1
4,248392716188E0;6,860687811389E-1
4,250008006373E0;6,832955458279E-1
4,253132858657E0;6,802086866605E-1
4,267346542091E0;6,785768532738E-1
4,316344765428E0;6,752816736230E-1
4,333263434473E0;6,740382561535E-1
4,339746349961E0;6,725917902445E-1
4,340464256710E0;6,319834458475E-1
4,340464256710E0;6,341851689854E-1
4,340464256710E0;6,358788021683E-1
4,340464256710E0;6,375724353513E-1
4,340464256710E0;6,392660685343E-1
4,340464256710E0;6,409597017172E-1
4,340464256710E0;6,426533349002E-1
4,340464256710E0;6,443469680832E-1
4,340464256710E0;6,460406012661E-1
4,340464256710E0;6,477342344491E-1
4,340464256710E0;6,494278676321E-1
4,340464256710E0;6,511215008151E-1
4,340464256710E0;6,528151339980E-1
4,340464256710E0;6,545087671810E-1
4,340464256710E0;6,562024003640E-1
4,340464256710E0;6,578960335469E-1
4,340464256710E0;6,595896667299E-1
4,340464256710E0;6,612832999129E-1
